Video_Id,Title,Published_date,Views,Likes,Favorite,Comments
92-2COu34_M,林厝港的海上桃源,2024-09-08,15526,261.0,0,13.0
a5fQlYtNp9Y,观众兴奋喊重开电视 谢韶光：不把自己看得太重要,2024-09-07,17331,224.0,0,25.0
m0kJ6OtHrRw,新马跨境交通繁忙，非法跨境包车“霸王车”因此兴起。这些“霸王车”属非法经营，司机可能面临罚款、坐牢甚至车辆没收，乘客安全也难以保障。专家建议把它们纳入合法监管框架。https://zb.sg/59kc,2024-09-06,2515,36.0,0,4.0
3rQLC9Rt1eo,"霸王车、猴痘病毒、猫只管理框架 Illegal chauffeur services, mpox, cat licensing #茶水间三问 #早报播客",2024-09-06,17198,188.0,0,28.0
TApRbjHZHWM,30年前从上海“空降”  新加坡主持界阿哥郭亮谈人生的满足与遗憾,2024-09-06,20577,221.0,0,25.0
ObjdakVGn4E,猴痘疫情受关注  新加坡卫生部：暂不建议全民接种疫苗,2024-09-04,12800,156.0,0,24.0
4id6MpCa6Fo,圣淘沙海滩惊现1.5米长鲨鱼！#zaobaosg #sgnews #shorts,2024-09-04,3608,51.0,0,3.0
xKJMzmszs9E,哈里斯与特朗普 中国更欢迎谁？| 亚洲前瞻峰会之《联合早报》对谈,2024-09-03,16586,183.0,0,270.0
Qddm5ZPjAG0,惊险逃过一劫，柯文哲能大反攻吗？Former Taipei mayor Ko Wen-je’s narrow escape? #东谈西论 #早报播客,2024-09-03,7814,80.0,0,33.0
sZSR5c7u5d8,[ENG SUB] 只能吃不能看 新加坡经营丑食生意路难走？,2024-09-03,48323,445.0,0,110.0
iYfToe327AY,【早现场】开幕啦！走近阿卡夫湖和比达达利公园,2024-09-03,13082,91.0,0,9.0
MLHt149l8EI,政府新助力 新加坡奥运征程能走多远,2024-09-03,2057,30.0,0,4.0
VCrt8HxDECQ,【早现场】开幕啦！走近阿卡夫湖和比达达利公园,2024-09-03,0,0.0,0,0.0
45_sIdgXjGg,[ENG SUB] 外地人来新加坡游学 游什么学什么？What Foreign Students are Learning from Singapore Study Tours,2024-09-02,13089,115.0,0,92.0
F4G_-TyLxwo,被遗忘的马六甲皇京港，将重见天日？,2024-09-01,131913,1113.0,0,642.0
TCyhEJjT-58,中国游戏《黑神话：悟空》爆火 多少新加坡人在玩？,2024-08-31,215948,2752.0,0,1387.0
RgjbfUWsp3I,"焦尸案、吉隆坡地陷、黑神话：悟空 Potong Pasir blaze, KL sinkholes, Black Myth: Wukong #茶水间三问 #早报播客",2024-08-30,23992,263.0,0,29.0
_iiyVX7veGM,【早现场】牛车水中秋灯饰亮灯咯！,2024-08-30,6768,84.0,0,15.0
dIM_93ItRWY,新加坡波东巴西组屋发生离奇命案，一名44岁男子在走廊被发现下半身严重烧焦，死因可能与裤袋中的电子烟或便携式电池有关。这起事件引发公众对电子产品安全问题的关注。 #sgnews #singapore,2024-08-30,6727,110.0,0,3.0
GwyEaJFLbX4,[ENG SUB] 达信家族东山再起  新政府能维系多久 | 世界大解说 How Long will Thaksin's Political Comeback Last?,2024-08-29,125806,973.0,0,181.0
uHxcOttA2bw,三十载中国通沃尔兹  不当“屠龙者”也不是“熊猫派”  Tim Walz's Ties with China: Dragon Slayer or Panda Hugger? | 美国总统选举,2024-08-28,23915,156.0,0,127.0
3ceWosFGB5w,哈里斯竞选总统 背后的暗流 US Election 2024: Kamala Harris' path to history #东谈西论 #早报播客,2024-08-27,8357,76.0,0,30.0
HEt98Yai6cY,新加坡南北交通廊道 不只是条大马路 #zaobaosg,2024-08-27,3469,66.0,0,0.0
XvvR_FolebI,"马来西亚VEP、单语社会、南大建筑发霉 Malaysia VEP, monolingual society, NTU mouldy building  #茶水间三问 #早报播客",2024-08-26,1841,22.0,0,4.0
g5nyX222fDE,新加坡国立大学限制客流 大家怎么说？,2024-08-24,32789,201.0,0,417.0
JQfnaUqgSY0,"马来西亚VEP、单语社会、南大建筑发霉 Malaysia VEP, monolingual society, NTU mouldy building  #茶水间三问 #早报播客",2024-08-23,10273,111.0,0,34.0
D1VS21zNTM8,上任100天  黄循财总理：总有地方能做得更好,2024-08-23,6803,80.0,0,21.0
rIPKXqcQ6UI,哈里斯正式接受提名  与特朗普一决雌雄  | 美国总统选举,2024-08-23,19160,180.0,0,91.0
mHCL23muA7s,多10周产假“催生”  你生不生？,2024-08-22,6537,59.0,0,41.0
vS0nlqJG4pE,柯文哲面对政治生死劫 Scandal rocks Taiwan’s “white force” #东谈西论 #早报播客,2024-08-20,8494,95.0,0,40.0
vbfhY0RQer0,[ENG SUB] 边打工边参赛  斜杠国手的追梦之路 | Why it's Hard to be an Athlete in Singapore,2024-08-20,22705,223.0,0,48.0
jeeUEPIxsGw,中国“青年养老院”遍地开花 | 极现场,2024-08-19,15856,160.0,0,35.0
zmTCUqD7I-E,国庆群众大会2024 黄循财总理首秀三大重点,2024-08-18,22634,231.0,0,147.0
d2p-PZczndY,国庆群众大会2024 黄循财总理英语演讲 | 直播,2024-08-18,14024,159.0,0,3.0
ccB909vwOww,国庆群众大会2024 黄循财总理华语演讲,2024-08-18,57799,910.0,0,341.0
izXs_8gDpf4,"外国犯罪团伙、大学生与蓝领工作、小贩中心初次约会 Housebreaking syndicate, blue-collar jobs, first date #茶水间三问 #早报播客",2024-08-17,40190,408.0,0,117.0
W2T6d8KI-JA,[ENG SUB] 泰国最年轻首相诞生  达信家族重回政坛顶峰,2024-08-16,238492,1696.0,0,460.0
OTrrs-_PRQM,【茶水间三问】第一次约会到小贩中心，你能接受吗？ #singapore #sgshorts  #新加坡 #新加坡生活 #新加坡房产,2024-08-16,1835,26.0,0,1.0
ewIc4pHVJrA,马凯硕发表回忆录  陈庆珠：他的不同观点丰富了新加坡社会,2024-08-16,13335,217.0,0,35.0
Z2bKoBoxG1w,新加坡怎么发掘墨士廉？唐振辉：愿做他征程上的避风港,2024-08-15,25929,254.0,0,14.0
WFuhK0DPxuA,【早现场】为你们喝彩！新加坡奥运健儿开顶巴士游行,2024-08-14,17432,249.0,0,21.0
ZeL4MuT82v4,墨士廉外公：让他先尽情跟大家分享快乐  我们会在家等着他,2024-08-13,52379,663.0,0,56.0
KMu5O4SP6EU,巴黎奥运折射中美角力 China-US rivalry at Paris Olympics 2024 #东谈西论 #早报播客,2024-08-13,21183,256.0,0,342.0
mQL7eh3T9z4,【早现场】为奥运选手接机！墨士廉、卢军汉回国,2024-08-13,11239,182.0,0,31.0
1TIo6PozsaE,[ENG SUB] 开箱宠物走私：原来低价猫狗这样潜入新加坡 Uncovering Pet Smuggling into Singapore,2024-08-13,30253,248.0,0,59.0
j1z8aQKkPj0,马凯硕：我是亲新加坡的中国乐观派,2024-08-11,279946,8911.0,0,1302.0
o0N7cM-gn9U,奥运铜牌得主墨士廉：我还有些郁闷，但也是发自内心地快乐,2024-08-10,20747,267.0,0,32.0
LIsLZIzYsNw,新加坡国庆庆典360度烟火表演绚丽登场！#zaobaosg #sgnews #shorts,2024-08-09,4749,122.0,0,3.0
1catvoZ_wcY,尚达曼上任后首次以总统身份出席国庆庆典 #zaobaosg #sgnews #shorts,2024-08-09,6862,91.0,0,4.0
qQ1_1WWqe-4,国务资政李显龙入场 现场欢呼声不断！#zaobaosg #sgnews #shorts,2024-08-09,11010,269.0,0,25.0
PqeYO-HcYu0,国庆庆典前突降大雨 工作人员乘雨势转小 抓紧清理舞台积水 #zaobaosg #sgnews #shorts,2024-08-09,10301,170.0,0,6.0
04DSfynIKRM,"前工人党议员、DSA直接收生计划、青年谈恋爱 Leon Perera, Direct School Admission, young people dating #茶水间三问 #早报播客",2024-08-09,11297,82.0,0,16.0
NzPSFcz5Bt4,国会激辩选区划分不公    陈振声：行动党未谋取政治优势,2024-08-07,14577,126.0,0,97.0
_XNzmv2ySEQ,哈里斯副手选定沃尔兹  抢占传统白人与中部票仓,2024-08-07,14090,80.0,0,48.0
M5DOw_fqAhs,中共政治局治得了产业“内卷”吗？Unwinding China's rat race #东谈西论 #早报播客,2024-08-06,21956,202.0,0,169.0
j1c02jA-7dQ,【义顺谋杀案】被告押回案发现场 走廊接受问话 #zaobaosg #sgnews #shorts,2024-08-06,6523,86.0,0,3.0
YQev_DtLAis,【早现场】为奥运选手接机！骆建佑、杨佳敏回来啦,2024-08-05,20987,161.0,0,21.0
zbGlCqPxl4M,新社科大法学院迎新！68位新生宣誓 开启法律之路 #zaobaosg #sgnews #shorts,2024-08-02,2030,22.0,0,0.0
vXwWZTVhRjY,"财政部AI图片、核能、奥运会 MOF‘s AI-generated ad, nuclear energy, Olympics  #茶水间三问 #早报播客",2024-08-02,5656,66.0,0,20.0
AIjSabLY5ys,【#茶水间三问】新加坡财政部AI生成图片像诈骗广告？#zaobaosg #早报播客 #用听的 #sgnews #shorts,2024-08-02,1297,18.0,0,2.0
JjX1HlyB6Oc,[ENG SUB] 在爱与“顺其自然”间长大的世界冠军—专访墨士廉父母 Kitefoiling Champion Max Maeder's Unexpected Olympic Journey,2024-08-02,275608,3154.0,0,238.0
Y5HCTVDOMnI,[ENG SUB] 从“历史罪人”到印尼总统：普拉博沃的“双面人生” Prabowo's Many Political Incarnations | 世界大解说,2024-08-01,133021,1567.0,0,668.0
Zsf7K0iwPtk,武吉班让轻轨系统启用新列车 冷气更足更明亮！#zaobaosg #sgnews #shorts,2024-08-01,2068,47.0,0,2.0
dWwMMrjYzsE,布林肯访新发定心丸  美国不“退群”,2024-08-01,8719,103.0,0,90.0
x6AQcNqAb8Q,登上“嘉庚号”科考船看万年海泥,2024-07-31,2715,40.0,0,5.0
777bLGhLM8Y,[ENG SUB] 是家还是牢？走进寄宿家庭与监护人行业 Becoming a Guardian to Foreign Students in Singapore,2024-07-30,9541,106.0,0,41.0
k4_pdpqlsy8,"中俄轰炸机抵近阿拉斯加秀肌肉 China, Russia conduct first joint bomber patrol near Alaska #东谈西论 #早报播客",2024-07-30,10698,89.0,0,64.0
-aJWT-Ctj-Q,大巴窑车祸案中案 疑因藏毒弃车狂奔 驾驶和乘客被捕 #zaobaosg #sgnews #shorts,2024-07-28,3277,52.0,0,1.0
E9G-BjO7Ils,快速公路出现大轮胎 两电单车骑士合力把轮胎滚到路旁草丛 #zaobaosg #sgnews #shorts,2024-07-28,3703,106.0,0,5.0
fF8LjlGKj0Q,【早现场】义顺环路命案,2024-07-27,31663,193.0,0,17.0
3uX6u6zxNJs,"马国养老、哈里斯 、“巴黎厕所”塞纳河 Retiring in Malaysia, Kamala Harris, Seine River #茶水间三问 #早报播客",2024-07-26,22043,273.0,0,124.0
bjUVB-e2hqY,社媒推动下  新加坡年轻人新风潮：到中国旅游！,2024-07-25,211280,4490.0,0,2822.0
g9VMkv6NGp0,退选后首场全国演说  拜登：向新生代“传递火炬”,2024-07-25,2053,30.0,0,7.0
KbykHNlq8uo,[ENG SUB] 新加坡独居老人 如何不孤独？Living Alone in Singapore: How Seniors Combat Loneliness,2024-07-24,167567,1242.0,0,164.0
MCfJNGoSjLI,阮富仲留下的政治遗产 Vietnamese leader Nguyen Phu Trong’s political legacy #东谈西论 #早报播客,2024-07-23,11102,98.0,0,13.0
rcVQr-gul0I,选举倒数四个月退选  回顾拜登总统生涯政绩,2024-07-22,18830,146.0,0,26.0
g3MtDPn62aU,来届大选战火蔓延至盛港淡滨尼？,2024-07-22,37622,184.0,0,329.0
X1gnLd5FDuE,领导越南13年 阮富仲逝世,2024-07-21,56424,514.0,0,169.0
CmhRWqBObWY,"曼谷酒店毒杀案、家具甲醛超标、短期租房 Bangkok hotel deaths, formaldehyde in furniture, short-term rentals #茶水间三问 #早报播客",2024-07-19,6750,74.0,0,6.0
1knmraXUmIs,泰国曼谷酒店毒杀案疑点重重？#茶水间三问  #shorts,2024-07-19,1717,32.0,0,2.0
pKLscSmMdQs,【全球IT故障】樟宜机场也受影响！部分登记手续须人工处理 #shorts,2024-07-19,2329,38.0,0,3.0
v7oMNI9eatI,78岁艺人郑佩佩离世 儿女照母意愿将遗体捐作研究 #zaobaosg #entertainmentnews #shorts,2024-07-19,202166,5520.0,0,147.0
ihQjTN5Bo_w,红山组屋区惊现两窝果子狸 #zaobaosg #sgnews #shorts,2024-07-19,2851,63.0,0,4.0
Zo-xssFCUmE,七周内完成30万个国庆礼包 机器人也来协助！#zaobaosg #sgnews #shorts,2024-07-18,1100,14.0,0,0.0
OIe8JjPdYsI,死里逃生 一枪“封神”特朗普 Trump’s narrow escape from death #东谈西论 #早报播客,2024-07-16,5901,76.0,0,22.0
NJHDwXWh_Ow,[ENG SUB] 我一个人在新加坡求学 Growing Up Alone as a Foreign Student in Singapore,2024-07-16,60384,640.0,0,242.0
3t-gAEz_J-4,特朗普险遭刺杀右耳中弹  拜登谴责政治暴力行为,2024-07-14,20710,148.0,0,78.0
EFwEDJePx3A,AI机器人CODY辅助警方工作  还会聊天！#singapore #singaporelife #新加坡 #新加坡生活 #AI #机器人,2024-07-13,1719,32.0,0,1.0
EoFHu_67eaA,"【茶水间三问】组屋走廊桑拿房、红头巾壁画、环球小姐 HDB flat’s sauna, samsui woman mural, Miss Universe Singapore | #shorts",2024-07-12,1015,14.0,0,0.0
NNKOmR2BWL4,"组屋走廊桑拿房、红头巾壁画、环球小姐 HDB flat’s sauna, samsui woman mural, Miss Universe Singapore  #茶水间三问 #早报播客",2024-07-12,28229,180.0,0,19.0
zbjh5_xFHlk,为什么我要吃昆虫？,2024-07-12,2317,49.0,0,18.0
bgWEFErT8jo,拜登又口误 泽连斯基变普京 哈里斯变特朗普,2024-07-12,2669,26.0,0,10.0
QIa4y225sks,[ENG SUB] 金正恩豪车背后  那些不能说的秘密 The Secrets behind Kim Jong Un's Luxury Cars | 世界大解说,2024-07-11,387850,2056.0,0,744.0
3g8ks2nqT3A,组屋惊现桑拿房  大秀创意  议员：未经批准！ #singapore #新加坡 #sgnews #sglife #新加坡生活 #新加坡新闻,2024-07-10,2275,28.0,0,1.0
9DNUjviKMiE,【早现场】开吃！昆虫食品味道怎么样？,2024-07-09,2120,28.0,0,1.0
JlEIUhbS_mw,郑文灿涉贪案是民进党内斗的开始？Taiwan’s former vice-premier under corruption probe #东谈西论 #早报播客,2024-07-09,4423,55.0,0,49.0
UiedXcpTP7I,[ENG SUB] 新加坡黄牛如何跟你抢票？Why it's Hard to Stop Ticket Scalping in Singapore,2024-07-09,5402,49.0,0,20.0
uV4s3mGWFDM,【茶水间三问】国会议员全职工作、马国奥运服装、澳洲留学生 | #shorts,2024-07-05,1534,22.0,0,5.0
l-54NXtAh3o,"国会议员全职工作、马国奥运服装、澳洲留学生 MP’s full-time job, Malaysia’s Olympic kit, studying in Australia #茶水间三问 #早报播客",2024-07-05,2912,36.0,0,3.0
DwKokjqMwqU,【新闻抢先看】刷新单月份历史纪录 6月95间百万组屋转售,2024-07-05,2474,46.0,0,0.0
SsWgofmH8bA,【新闻抢先看】客工腹遭重砸险丧命 住院七年换肠重生,2024-07-04,1886,24.0,0,2.0
XGCiA1OOfrU,来届大选或燃战火 东西海岸居民怎么看？,2024-07-04,50519,287.0,0,303.0
k9blR7rfblQ,【早现场】复古玩具展掀回忆杀《早现场》带你穿越时光隧道，再当一次小孩！,2024-07-03,1396,8.0,0,0.0
HJtgKq1oMMk,好心做坏事？把组屋顶楼花园变鸡舍 居民：不卫生还扰民！#zaobaosg #sgnews #shorts,2024-07-03,2055,18.0,0,1.0
0wSQueDRmcE,[ENG SUB] 如何改善新加坡宠物狗繁殖业 Inside Singapore's Dog Breeding Industry,2024-07-03,9586,116.0,0,16.0
Us_PUhJj8bk,【新闻抢先看】组屋前挂横幅要公众盯看窗户 艺术活动惹议,2024-07-03,2445,18.0,0,3.0
1mOMFNV23oE,飞机遇强气流 乘客被卡行李舱 40人受伤 #zaobaosg #internationalnews #shorts,2024-07-03,6650,60.0,0,0.0
ZOxDYR-E3t8,起重机伸太远容易翻覆 这个系统可以发出警告！#zaobaosg #sgnews #shorts,2024-07-03,1502,18.0,0,0.0
0dN9jH-nKb8,【新闻抢先看】疑不满乘客需出示公寓卡入门 私召车司机与保安爆发冲突,2024-07-02,4610,24.0,0,12.0
VDJ6Zcw3v0w,中国两任国防部长犯了什么事？ China's Communist Party expels former defence ministers for corruption #东谈西论 #早报播客,2024-07-02,243638,981.0,0,432.0
p3qDJyHBAlk,【新闻抢先看】食阁打包9元汤 女子诉：炸鱼片薄如筷,2024-07-01,3708,36.0,0,2.0
QaWVNJg6Utw,因泥泻事故而断裂 乌鲁班丹公园连道经两年修复后全面重开！#zaobaosg #sgnews #shorts,2024-06-30,3695,55.0,0,3.0
JZYhf4oApJg,"马来西亚新鲜榴梿、范冰冰、麦加朝圣  Malaysian durians, Fan Bingbing, Haj pilgrimage  #茶水间三问 #早报播客",2024-06-28,20998,209.0,0,53.0
O_F7xp26Cmw,【早现场】革新版第一炮！榴梿削价战开打，猫山王到底有多便宜？,2024-06-28,46088,318.0,0,25.0
FNVQD9cqdX8,【新闻抢先看】宝马冲进组屋底层 撞柱“震”醒居民,2024-06-28,3286,37.0,0,3.0
Wu5DOMMg-Yo,土生土长混血阿兵哥 最佳作战单位有他份 华语也让人眼前一亮！#zaobaosg #sgnews #shorts,2024-06-28,6462,159.0,0,32.0
fCcBRqh7ExQ,【新闻抢先看】榜鹅居民惊魂夜 蜂袭20组屋,2024-06-27,1619,27.0,0,0.0
P8bKKKOR528,ADVANCE.AI联合创始人寿栋：AI浪潮下崛起的科技独角兽 | 早起步,2024-06-27,2477,35.0,0,2.0
LbtoC1vSKCE,【新闻抢先看】女童跑过马路遭撞亡 庭揭女佣没牵手,2024-06-26,4259,38.0,0,1.0
vUA92Xdje10,大陆颁布意见台独可判死刑  是为武统做准备？China threatens death penalty for Taiwan separatists #东谈西论 #早报播客,2024-06-25,7423,114.0,0,189.0
UIAxh_XbMhc,【新闻抢先看】食阁素食摊 加一匙特制辣酱要两元引议,2024-06-25,1677,29.0,0,5.0
R24tGglhBbU,[ENG SUB] 新柔长堤一百年：他们与它的跨时代故事 100 years of the Johor-Singapore Causeway,2024-06-25,57238,446.0,0,31.0
QoAHKUjdVrE,【新闻抢先看】面食加五料卖1.8元 素食摊20多年不起价,2024-06-24,1723,32.0,0,2.0
xPMU60XUuQ8,漏油事故记者会  第二阶段油污清理需约三个月,2024-06-24,959,17.0,0,1.0
boacsdZvBOw,【新闻抢先看】车藏刀撞灯柱 毒鸳鸯避警追,2024-06-21,2276,30.0,0,4.0
IXupu4EEtVw,"漏油事故、学生创意思维、服务费 Oil spill, creative thinking, service charge  #茶水间三问 #早报播客",2024-06-21,3457,53.0,0,5.0
B3UsMy_8Dls,无人机居然还可以用来玩足球！#zaobaosg #sgnews #shorts,2024-06-21,1252,19.0,0,0.0
1ut8KAkYhDI,【新闻抢先看】上百只“猴子大军”过桥 公众纷围观拍照,2024-06-20,2369,39.0,0,4.0
CMvO4sZ6LS8,好消息！东海岸公园海滩大部分油污已被清除 #zaobaosg #sgnews #shorts,2024-06-20,4189,64.0,0,4.0
O1FVo7O3C8g,国务资政李显龙与柬埔寨首相洪马内会面 #zaobaosg #sgnews #shorts,2024-06-20,14870,277.0,0,3.0
yIQJSsprq4s,【新闻抢先看】违规兼职打钟点工 女佣一年偷2万元,2024-06-19,1993,26.0,0,2.0
DmSl84_3sb8,上海地铁  男子持刀伤人被捕  三人受伤 #china #shanghai #中国  #上海 #中国新闻 #newsshorts #zaobaosg,2024-06-19,7118,63.0,0,53.0
5RBdIZLfGNs,是谁在维持新加坡的干净形象？,2024-06-19,28849,351.0,0,100.0
57pXfPZp9aA,【新闻抢先看】德士叔诉：买鱼汤遭摊贩碰倒髋骨折,2024-06-18,1731,31.0,0,0.0
ybnXsejRdnw,漏油400公吨  交通部：事故与近期港口拥堵无关,2024-06-18,3072,25.0,0,1.0
Qd0nfXXdhf0,莫迪选举得票大跌，民主的胜利？Modi’s third term as prime minister of India #东谈西论 #早报播客,2024-06-18,3387,32.0,0,9.0
BbPgAlJPhQ8,狂风骤起 四层楼高大树被连根拔起！#zaobaosg #sgnews #shorts,2024-06-18,4062,55.0,0,0.0
9Z-o_SMCPho,农场鸡粪污水直排海域 渔场主：臭味难忍还影响鱼生长！#zaobaosg #sgnews #shorts,2024-06-18,2042,27.0,0,3.0
6RSGvjEVNU0,[ENG SUB] 16型人格MBTI测试 四个字母的个人名片 Why the MBTI Personality Test is Trending,2024-06-18,13506,110.0,0,11.0
CvxRHxxvkxA,【新闻抢先看】为850万元遗产 妇女起诉富翁男友的女儿,2024-06-16,1702,23.0,0,2.0
uX5Dbw6vQms,新加坡门将哈山现身上海活动 亲手为粉丝做椰浆饭 #zaobaosg,2024-06-16,9738,218.0,0,44.0
tPq8HTMQY0Q,"新加坡足球门将、30亿元洗钱案、公积金受益人 Singapore goalkeeper, $3b money laundering case, CPF nominee  #茶水间三问 #早报播客",2024-06-14,54562,563.0,0,128.0
K9iFbEPSIi0,【新闻抢先看】1.95元榴梿引人龙 阿嬷带三孙来抢购,2024-06-14,8290,73.0,0,4.0
rZbiopfqDgE,"[ENG SUB] 魂断山城：走一趟烈士林谋盛最后的路 Lim Bo Seng's Final Journey in Ipoh, Malaysia",2024-06-14,63363,713.0,0,106.0
6iFaZqc-m_Q,[ENG SUB] 儿子接管柬埔寨军政 洪森造就家族王朝 How a Khmer Rouge Soldier created Cambodia's Political Dynasty | 世界大解说,2024-06-13,230816,1682.0,0,301.0
DGZCEtEQqtU,李显龙：新加坡华人须牢记  自己首先是新加坡人,2024-06-13,47405,778.0,0,609.0
uK8Ru7RjLyM,【新闻抢先看】武吉巴督老鼠肆虐觅食 窜入屋吓坏居民,2024-06-12,1650,27.0,0,1.0
anbRa2-yJEE,黄循财：新马互补应对更大外部竞争,2024-06-12,26873,302.0,0,32.0
QUW1XWdC3yE,陷公款旅游争议 韩国总统夫人不好当 Controversy over former South Korean first lady’s India trip #东谈西论 #早报播客,2024-06-11,1763,20.0,0,4.0
z_Jsh6avsgw,【新闻抢先看】六旬屋主跌倒入院 50名义工助清理垃圾屋,2024-06-11,2528,44.0,0,1.0
8JLIg1gTzec,许知远：一个意外的旅行者,2024-06-11,9364,113.0,0,26.0
ZPg26cdbYHo,你吃粽子了吗？这个端午节  它们也有口福！#china #panda #chinesefood #zongzi #ricedumpling #dragonboatfestival #zaobaosg,2024-06-10,1360,32.0,0,1.0
9-DTNzJQQG0,【新闻抢先看】家具商拖延送货突关门 12苦主失2.5万元,2024-06-10,2064,30.0,0,0.0
KBx8i0QaSbY,你我都可以当美人鱼吗？认识健身新潮流,2024-06-09,1253,21.0,0,2.0
9gDCTf_Jbxc,专访郭德纲：“我只负责中国人的快乐”,2024-06-08,25974,310.0,0,158.0
O-MjIbyHo_I,黄循财：更新行动党 说服选民继续支持我们,2024-06-08,5777,84.0,0,10.0
xhgEV82LdBs,【新闻抢先看】阿嫂被指天天喷杀虫剂 蚊香阵扰邻,2024-06-07,1718,30.0,0,4.0
300W8if6rM4,"骂孩子免费领叉烧、SHEIN产品有毒、70岁才算老人 Char siew promotion, SHEIN products, elderly in Japan #茶水间三问 #早报播客",2024-06-07,6298,42.0,0,10.0
muk-1_6tdEc,勿洛北组屋失火 百名居民疏散无人伤亡,2024-06-07,3187,37.0,0,0.0
ldXvGPoNUL8,拖格罗厘与巴士相撞 钢筋洒落一地 数人受伤部分路段关闭 #zaobaosg,2024-06-06,4129,50.0,0,6.0
fgRSSHd408U,【新闻抢先看】九岁童水上乐园玩跳水撞破头 伤深见骨缝七针,2024-06-06,2255,35.0,0,3.0
mUX7YbeWi3E,李显龙资政为建国先贤纪念园奠基,2024-06-05,7148,127.0,0,22.0
HAdyPri-qD0,【新闻抢先看】中国女子扮22岁嫩妹陪游 用假护照进峇淡被捕,2024-06-05,2625,44.0,0,6.0
y_9XmD7-_I4,拦截违规电单车骑士 陆交局人员车祸殉职 交通部长发文悼念 #zaobaosg,2024-06-05,1485,29.0,0,2.0
OT5efsYR5DU,【新闻抢先看】细菌感染致败血症 美容师截四肢保命,2024-06-04,6800,43.0,0,1.0
7YclzmRQ3Ak,封口费案封不了特朗普竞选美国总统之路 Trump’s guilty verdict #东谈西论 #早报播客,2024-06-04,3259,50.0,0,12.0
X5EEgMW8Rqs,【新闻抢先看】搭客诉：空德士排队拒载 有的索25元附加费,2024-06-03,3141,42.0,0,3.0
OqPGD4QyfO8,新加坡总统尚达曼和总理黄循财会见乌克兰总统泽连斯基 #zaobaosg #sgnews #shorts,2024-06-02,12390,255.0,0,75.0
Bxmg84PEhTA,泽连斯基香会演讲：通过外交努力终结俄乌战争,2024-06-02,21343,181.0,0,259.0
LbVnk7q3WrE,两男地铁内互殴血溅车厢 黑衣男挺身而出结束闹剧 #zaobaosg #sgnews #shorts,2024-06-02,7547,91.0,0,30.0
qHr4sR-CvTQ,揭开中国海军神秘面纱 | 极现场,2024-06-02,4454,54.0,0,47.0
fB6SUMaFxbw,小马可斯香会主旨演讲：菲律宾不会放弃南中国海主权声索,2024-06-01,15968,101.0,0,164.0
RKzNczu7mzs,【新闻抢先看】掐颈掌掴举高撞门 继父虐待九岁继子,2024-05-31,1305,21.0,0,0.0
yU_YYILL2wQ,"马国VEP系统、滥用病假单、假艺人真诈骗 Malaysia Vehicle Entry Permit, MC, fake celebrity endorsements  #茶水间三问 #早报播客",2024-05-31,26281,187.0,0,65.0
d28TJuOpsYg,[ENG SUB] 女首富张美兰保护伞失灵  越共反腐升级权斗加剧 Who is behind Vietnam’s biggest corruption case? | 世界大解说,2024-05-30,131374,962.0,0,147.0
-1WXLBL_Obk,【新闻抢先看】七旬嬷坠“网恋” 卷26万元洗钱案,2024-05-30,1979,34.0,0,0.0
0aW2HgS1M2U,两巴士和罗厘追尾撞 约40名乘客被疏散 罗厘及巴士司机送院 #zaobaosg #sgnews #shorts,2024-05-30,3400,38.0,0,2.0
VXokQNgSVMM,涉冒用他人车牌 36岁男车上搜出疑似毒品武器  #zaobaosg #sgnews #shorts,2024-05-30,12021,167.0,0,6.0
gDSRkN4z2Ek,【新闻抢先看】被追欲逃撞数车 汽车被揭盗用车牌男子被捕,2024-05-29,5533,33.0,0,0.0
CAYWfwOx-TQ,Hello Kitty 主题缆车来了！是谁的少女心动了？#zaobaosg #hellokitty #sgnews #singapore #新加坡新闻 #visitsingapore,2024-05-29,1100,29.0,0,0.0
hieIp2jYQDY,中国经济触底回升了吗？ Has China’s economy bottomed? #东谈西论 #早报播客,2024-05-28,30825,190.0,0,160.0
nPP1ntlfMTY,新加坡人即日起 可免费接种更新版冠病疫苗 #zaobaosg #sgnews #shorts,2024-05-28,3260,45.0,0,1.0
UU4BCKfzxws,【新闻抢先看】新邦勿洛144个有地住宅屋契仅剩10年,2024-05-28,3787,43.0,0,3.0
C7WxMdafDG0,新山工业区大火 现场传出爆炸声 还冒出蘑菇云！#zaobaosg #malaysianews #shorts,2024-05-28,2783,36.0,0,4.0
4N5Kco0bdlI,14岁少年意外脑死 母强忍悲恸捐出儿器官 让至少三人重获新生 #zaobaosg #sgnews #shorts,2024-05-28,4500,124.0,0,5.0
zHC26knkwLQ,骆建佑：运动员不是努力训练就会取得好成绩 #zaobaosg #sgnews #sportsnews #shorts,2024-05-28,3072,60.0,0,3.0
6xQhqGSCxBs,【新闻抢先看】巴士同号不同路线 看水果糕点搭对车,2024-05-27,2205,33.0,0,0.0
gH--QRxCwv8,建屋局新设计！没隔墙没横梁组屋 你钟意吗？#zaobaosg #sgnews #shorts,2024-05-27,983,25.0,0,2.0
CQRQtnbU7I4,【新闻抢先看】女佣偷背密码 盗提雇主2.8万元,2024-05-24,2226,32.0,0,0.0
I6qaAh85XME,"新航事故、电音和尚、动态定价 SQ321, South Korean DJ 'monk', dynamic pricing  #茶水间三问 #早报播客",2024-05-24,6713,78.0,0,6.0
