Video_Id,Title,Published_date,Views,Likes,Favorite,Comments,Playlist_id,Inserted_date
PJDTI3QzSpU,தென்சென்னையில் வாகை சூடப்போவது யார்,2024-04-10,49,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
1qG1Yn-S4hM,தென்சென்னைக் கள நிலவரம்,2024-04-10,1145,2,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
N3gGx1LVKcQ,சென்னையில் மோடி வாக்கு சேகரிப்பு,2024-04-10,57,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
l81sKkVYAsM,இந்தியப் பொதுத் தேர்தல்: சிங்கப்பூர்வாசிகள் சொல்வதென்ன?,2024-04-10,147,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
keGivqs8Ygw,பகலில் இரவை அனுபவித்த மக்கள்!,2024-04-09,152,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
gBm5JmwBOOM,இன்னொரு day இன்னொரு slay,2024-04-07,55,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
yYMYPMF2lP0,Gen Z அலப்பறைகள் - பாகம்1,2024-04-06,469,12,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
72WxUBp3UQI,தமிழ்மொழியின் இரட்டை வழக்குத் தன்மை குறித்த கலந்துரையாடல்,2024-03-27,249,7,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
_qXHzXfd3Qg,தமிழ்மொழியின் இரட்டை வழக்குத் தன்மை,2024-04-30,4,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
WHYKpJ9gYWY,முரசு காப்பிக் கடை: இளையர்கள் பார்வையில் வரவுசெலவுத் திட்டம் 2024 #budget2024 #lawrencewong,2024-02-16,343,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
mr4UON964IA,முரசு காப்பிக் கடை: இளையர்கள் பார்வையில் வரவுசெலவுத் திட்டம் 2024,2024-04-30,27,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
jbgoceXkMto,கலாசாரமும் நாமும் பாகம் 6,2024-02-09,86,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
25FaTPc34xo,கலாசாரமும் நாமும் (பாகம் 5): 65 கால்நடைகளுக்கு இல்லமாகத் திகழ்ந்து வரும் விக்னேஷ் பால்பண்ணை,2024-01-30,99,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
kprrkYMWYoU,"பினாங்கு தண்ணீர்மலையில் தைப்பூசம், கொண்டாட்டத்தில் இணைந்த சிங்கப்பூரர்கள்",2024-01-27,589,10,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Ux1gkoWqOu8,தைப்பூசம் 2024: காட்சிகளும் நேர்காணல்களும்.,2024-01-25,521,7,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
nSiOAUh67e4,தைப்பூசத் திருவிழா ஆவணப்படம்,2024-01-21,147,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ezMbp_5MG3s,கலாசாரமும் நாமும் (பாகம் 4): மிருதங்க இசையுடன் சங்கமிக்கும் தினேஷ் குமார்,2024-01-03,119,3,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
SaHxR6Y6aVM,கிறிஸ்துமஸ் 2023 - முதியோரை மகிழ்விக்கும் சன்லவ் பராமரிப்பு இல்லப் பணியாளர்கள்,2023-12-22,45,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
g96PBwDd8k0,கிறிஸ்துமஸ் 2023 - இசை வழி இன்பம்,2023-12-22,229,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
YDrL8POdS0w,லிட்டில் இந்தியா கலவரம் கற்றுத் தந்த பாடம். 10 ஆண்டு கழித்தும் நீங்கா நினைவுகள்,2023-12-08,2808,40,0,6.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
bsc2Iti9O-U,முரசு காப்பிக் கடை: லிட்டில் இந்தியா கலவரம் கற்றுத் தந்த பாடம்,2024-04-30,8,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
wCH9LVy6bKs,சிங்கப்பூர் வரலாற்றில் தடம் பதித்த தீமிதித் திருவிழா,2023-11-26,397,7,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
qPex5xgqhGY,தனித்துவமிக்க 'செட்டி மலாக்கா' தீபாவளி,2023-11-12,287,2,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
au3KyXi--so,தீபாவளி 2023: வெளிநாட்டு ஊழியர்களின் கொண்டாட்டம்.,2023-11-11,373,5,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ysn9UKYwJyc,கலாசாரமும் நாமும்: வாசலை அலங்கரிக்கும் வண்ணக் கோலங்கள்,2023-11-11,505,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
5vHvuU6aanU,விலையேற்றத்திலும் குதூகலம் குறையா தீபாவளி,2023-11-11,77,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
LLTLJe5TH48,முரசு காப்பிக் கடை: விலையேற்றத்திலும் குதூகலம் குறையா தீபாவளி,2024-04-30,8,1,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
JXGiZB-2pg4,கலாசாரமும் நாமும்: சுவையூட்டும் தீபாவளி பலகாரங்கள்,2023-11-08,168,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
eHTxk8V2pKU,Tamil Murasu app launch,2023-10-29,501,25,0,3.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
i48xNojhZSI,தமிழ் முரசு செயலி அறிமுகம்,2023-10-29,579,10,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
uR74_DzEAng,தமிழ் முரசு செயலி அறிமுக விழாவின் முக்கிய காட்சிகள்!,2023-10-29,109,1,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
lilLqW86-LY,துறைகளில் சாதிக்க பாலினம் ஒரு தடையல்ல,2023-10-20,57,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ZKLxCshq4N8,ஆசியாவின் ஆகப் பழமையான சொகுசுப் படகு மன்றத்தை வழிநடத்தும் பாலகிருஷ்ணன்,2023-10-13,40,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
J-SeQQp64JQ,திரு லீ குவான் இயூ பற்றிய நினைவலைகளைப் பகிர்ந்துகொள்கிறார் அவரின் மெய்க்காவலர் கருப்பையா கந்தசாமி.,2023-09-22,199,5,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Zv9MaFYHhRo,லீ குவான் யூவின் 100வது பிறந்தநாளையொட்டி தமிழ் முரசின் சிறப்புக் காணொளித் தொகுப்பு (பாகம் 3),2023-09-16,137,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
y6NHUegzZqo,லீ குவான் யூவின் 100வது பிறந்தநாளையொட்டி தமிழ் முரசின் சிறப்புக் காணொளித் தொகுப்பு (பாகம் 2),2023-09-16,102,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
EhV6bbyfJEo,லீ குவான் யூவின் 100வது பிறந்தநாளையொட்டி தமிழ் முரசின் சிறப்புக் காணொளித் தொகுப்பு (பாகம் 1),2023-09-16,504,11,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
m7-k5agEz6U,உடல் கட்டோடு 59 வயதில் கம்பீரமாகத் தோற்றமளிக்கும் அருண் ரொசியா,2023-09-08,76,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
q4k7ZBGd5dQ,மாறிவரும் ரசனைக்கேற்றவாறு பரோட்டா,2023-08-18,314,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ft9AGNj9WRY,"விரயமாகும் ரொட்டி, பழ, காய்கறி தோல்களைக் கொண்டு பானம் தயாரிக்கின்றது லெஸ் ஆண்ட் கோ நிறுவனம் .",2023-08-04,39,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ETEJCbF6ESQ,சிங்கப்பூரின் கடைசி கம்பம் கூறும் நினைவுகள்,2023-07-06,138,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
4sK2QaQSB2U,"கிரகப் பிரவேச வீட்டில் பசுமாடு, கன்றுக்குட்டி",2023-06-30,161,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
-b3PovZg17Q,முன்மாதிரி இளையர்கள்: ஆதரவற்றோருக்கு ஆறுதல்,2023-06-30,79,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
0BCdkAmyywI,முன்மாதிரி இளையர்கள்: பசுமைக் கரம்,2023-06-23,52,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ZiviBLNfKUw,முன்மாதிரி இளையர்கள்: தன்னம்பிக்கை வழிகாட்டி,2023-06-15,119,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
On19UQf8sXE,அதிபர் தேர்தலில் நிற்கவிருக்கும் மூத்த அமைச்சர் தர்மன் சண்முகரத்னம்,2023-06-08,149,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
gFLms2-FVFI,முன்மாதிரி இளையர்கள்: துடிப்பான தொண்டூழியம்,2023-06-08,213,11,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
4RBRvxDfTLo,"அருள்மிகு தெண்டாயுதபாணி கோயிலின் எட்டாவது குடமுழுக்கின் காட்சிகள், கருத்துகள்.",2023-06-02,65,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
s1kRfsea1SA,முன்மாதிரி இளையர்கள்: மொழியால் இணைவோம்,2023-06-01,57,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Rn_X557FKAI,அருள்மிகு தெண்டாயுதபாணி கோயிலின் திருக்குடமுழுக்கு - ஆயத்த பணிகள் மும்முரம்,2023-05-27,144,7,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
6etEXyb4nSM,முன்மாதிரி இளையர்கள்: கடல்கடந்து அறப்பணி,2023-05-26,149,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ifbzLaBvT3c,ஒரு நிமிடச் செய்தி: கொவிட்-19 கிருமியால் மீண்டும் தொல்லையா?,2023-05-23,88,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
zQNNRwbW3Vo,சந்தோஷ் குமார்  தனது வீட்டறையில் பேருந்துகளைச் சார்ந்த அனைத்து பொருள்களையும் சேகரித்து வருகிறார்.,2023-05-20,32,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
GKNjpXKq9X8,"தமிழ் பட்டிமன்றம் ஒன்றில் திரு சுகி சிவம், திரு மோகன சுந்தரம் உட்பட பிரபல பேச்சாளர்கள் இடம்பெறுவர்",2023-05-16,83,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ZU-KfbAaf9c,ஒரு நிமிடச் செய்தி - சிங்கப்பூரில் தொண்டூழியம்,2023-05-16,61,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
FsYIGqN9ems,முரசு காப்பிக் கடை: அன்னையரின் இன்னல்களும் எதிர்நீச்சலும்,2024-04-30,43,0,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
A0kHjeSrDs4,அன்னையரின் இன்னல்களும் எதிர்நீச்சலும்,2023-05-13,210,10,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
kIFMwRLFl38,ஒரு நிமிடச் செய்தி: டிக்டாக்கிற்கு எதிரான தடை,2023-05-09,93,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
FzBmGT6imb4,ஒரு நிமிடச் செய்தி: மின்சிகரெட்டின் ஆபத்துகள்,2023-05-02,46,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
X0hP6j8lJRQ,கொவிட் கட்டுப்பாடுகள் இல்லாமல் மீண்டும் சுதந்திரமான வாழ்க்கைமுறை; மகிழ்ச்சியில் வெளிநாட்டு ஊழியர்கள்,2023-04-30,65,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
TwM8NwdO9Iw,பிரபல திரைப்படத் தொகுப்பாளர் திரு ஏ. ஸ்ரீகர் பிரசாத் தமிழ் முரசுடன் சிறப்பு நேர்காணல்,2023-04-23,271,8,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
o7u0qMBd-lM,பிரபல திரைப்படத் தொகுப்பாளர் திரு ஏ. ஸ்ரீகர் பிரசாத் தமிழ் முரசுடன் சிறப்பு நேர்காணல்,2024-04-30,25,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
lM-7EdfGQCU,ஒரு நிமிடச் செய்தி: தொழில்நுட்ப நிறுவனங்களில் ஆட்குறைப்பு,2023-04-14,63,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
5NE7cOO7Q2U,பங்குனி உத்திரத் திருவிழா 2023,2023-04-05,178,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ni_HnkHl4QQ,ஒரு நிமிடச் செய்தி: ChatGPT - ஆதரவா? ஆபத்தா?,2023-04-03,59,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
iHDxT4YiRls,களைக்கட்டி வரும் கேலாங் சிராய் ரமலான் சந்தையில் இம்முறை 700க்கும் மேற்பட்ட கடைகள்,2023-04-01,91,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
KflZxUEaGPQ,முடி அகற்றும் சேவைகள் குறித்து சமூகத்தின் கருத்துகள் என்ன?,2023-04-01,45,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
LD-JbhKiMs4,ஒரு நிமிடச் செய்தி - மோசடிகளுக்கு இலக்காகும்  இளையர்கள்,2023-03-27,1249,16,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
4SHm2OKmwmM,முரசு காப்பிக் கடை: கீழடி-தமிழர் நாகரிகத்தின் தாய்மடி (பாகம் 2),2023-03-24,235,9,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
PweegAsk-Dc,முரசு காப்பிக் கடை: கீழடி-தமிழர் நாகரிகத்தின் தாய்மடி (பாகம் 2),2024-04-30,30,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ytAEiD6o7q4,முரசு காப்பிக் கடை: கீழடி-தமிழர் நாகரிகத்தின் தாய்மடி,2023-03-17,237,6,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
GUcyxjOkli8,முரசு காப்பிக் கடை: கீழடி-தமிழர் நாகரிகத்தின் தாய்மடி (பாகம் 1),2024-04-30,26,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
EtE6s-KKSZI,‘அழகு’ என்ற கருப்பொருளில் நடைபெறவிருக்கும் தமிழ் மொழி விழா 2023.,2023-03-14,64,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
EZo9WT8gJpM,ஒரு நிமிடச் செய்தி: பட்டப்படிப்பு படித்தவர்களுக்கும் பட்டம் இல்லாதவர்களுக்கும் இடையே சம்பள இடைவெளி.,2023-03-13,64,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
gOPDewQoKKo,யுனெஸ்கோ உலக மரபுடைமைத் தலங்கள் பட்டியலில் இடம்பெற பாடாங் வட்டாரம் முன்மொழியப்படலாம்.,2023-03-12,16,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
H86FVuywMMg,தடம்புரண்டவரின் புது  வாழ்வு #rehab #drug #singapore #youth #help #health,2023-03-05,133,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
FbbcgvG7E1U,அரசியலில் இடையூறுகள் பல தாண்டி முன்னேறியுள்ள திருமதி வானதி சீனிவாசனுடன் தமிழ் முரசு நேர்காணல்,2023-03-03,63,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ajFhr2Yc6qA,உயிர்பிழைக்க துடிக்கும் பிள்ளையும்; உறுதியை கைவிடாத பெற்றோரும்,2023-03-03,33,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
EducclATa78,நீச்சல்குளத்திற்குள் இறங்கிய ‘கோஜெக்’ வாடகை வாகனம்; உயிர்தப்பிய மூதாட்டியுடன் சிறப்பு நேர்காணல்.,2023-03-02,158,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
WqaypFMYkh0,ஒரு நிமிடச் செய்தி - வரவு செலவுத் திட்டம் 2023,2023-03-01,132,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
nBNe9_e0_Nw,ஒரு நிமிடச் செய்தி - சிடிசி பற்றுச்சீட்டுகளை பயன்படுத்தும் வழிகாட்டி,2023-02-21,93,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
2yOyM-cX3HE,முரசு காப்பிக் கடை: இளையர்களைக் குறிவைக்கும் போதைப்புழக்கம்,2024-04-30,4,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
LM39btvNMjw,இளையர்களைக் குறிவைக்கும் போதைப்புழக்கம்,2023-02-20,204,10,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Nix4mQUCTMk,வரவுசெலவுத் திட்டம் 2023: முக்கிய அம்சங்கள்!,2023-02-14,28,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
nir9suRnYZo,"ஶ்ரீ மாரியம்மன் கோவிலின் குடமுழுக்கு விழாவில் பேசிய அமைச்சர்கள் எஸ் ஈஸ்வரன், ஜோசஃபின் தியோ",2023-02-13,55,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
bcUJWl8gQ68,ஒரு நிமிடச் செய்தி - சிடிசி பற்றுச்சீட்டுகளை பெற்றுக்கொள்ளவது எப்படி?,2023-02-08,38,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
1iociovzy8I,தைப்பூசத் திருவிழா 2023,2023-02-06,43,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
eKN0MBAhwfo,தைப்பூசத் திருவிழா காட்சிகள்!,2023-02-06,45,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
PHe2LEzr-ow,2023 தைப்பூசத் திருவிழாவில் மனிதவள அமைச்சர் டாக்டர் டான் சீ லெங்,2023-02-06,34,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
7PbnhFL4gwY,இலங்கையின் 75வது சுதந்திர தின நிகழ்வுகள் கொழும்பு காலி முகத்திடலில் இடம்பெற்றன. காணொளி: து.ஆதிரையன்,2023-02-04,154,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
o2damvY8noE,சிங்கே ஊர்வலத்தில் இடம்பெற்ற மனநலிவால் பாதிக்கப்பட்ட ஜூன் லின்,2023-02-04,25,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
mi_DI9yyN7U,ஒரு நிமிடச் செய்தி - ஜிஎஸ்டி உயர்வை சமாளிப்பது எப்படி?,2023-02-01,147,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
3ksPMsb44Do,வெறுங்காலில் ஓட்டம்,2023-01-26,215,8,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
O3XakGI5pNQ,Murasu Kopi Kadai - State of Singapore football,2024-04-30,2,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
mGoYQWLni6w,சிங்கப்பூர் காற்பந்து நிலவரம்,2023-01-14,315,8,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
DqRbWTlrn74,Murasu Kopi Kadai- World Cup  Finals 2022,2022-12-15,369,7,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ptOthkIXC9Y,அகத்தின் அழகே அனைத்திலும் அழகு,2022-12-10,65,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
VAtwc4Uch_A,Murasu Kopi Kadai - Active health among Indians,2022-11-30,131,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
axU1_6_yd_0,Murasu Kopi Kadai - Active health among Indians,2024-04-30,1,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
DevSyFDGODc,"Murasu Kopi Kadai - Colourism, skin shade prejudice (with English subtitles)",2022-11-27,255,6,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Uz60qB1Jgw8,"Murasu Kopi Kadai - Colourism, skin shade prejudice",2024-04-30,4,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
bcLLUvHoLoY,"Murasu Kopi Kadai - Colourism, skin shade prejudice",2022-11-21,60,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
hWE4kNeLrn4,இந்திய சமூகத்தில் நிற பேதம் உண்டா?,2022-11-19,54,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
qJcDLhJVpOM,Murasu Kopi Kadai- World Cup 2022,2024-04-30,0,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
I99qRFJ9Ivk,Murasu Kopi Kadai- World Cup 2022,2022-11-14,180,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
kf0KwNnnxaA,Murasu Kopi Kadai- Malaysian GE,2022-11-07,122,5,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
baRQTZi_lL4,Murasu Kopi Kadai- Malaysian GE 2022,2024-04-30,4,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
k1njTTHFNHw,நாளை சிங்கப்பூரில் சித் ஸ்ரீராம் நேரடி இசை நிகழ்ச்சி,2022-11-04,68,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
nZgJAvjigiA,தூய நீருக்குத் தொண்டூழியம். காணொளி: மோனலிசா,2022-11-03,28,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
7ep3mXe69hg,Murasu Kopi Kadai- Deepavali: Then and now,2022-11-01,65,2,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
AItNSsZ78sA,Murasu Kopi Kadai- Deepavali then and now,2024-04-30,1,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
5778QCCfkjk,Special Deepavali interview with Minister Shanmugam,2024-04-30,15,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
V6eRa2u8Vko,அடுத்த வாரம் சிங்கப்பூரில் சித் ஸ்ரீராம் நேரடி இசை நிகழ்ச்சி!,2022-10-27,56,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
vvJZyu9-zUk,"தமிழ் முரசுடன் சட்ட, உள்துறை அமைச்சர் திரு கா. சண்முகம்",2022-10-24,367,12,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ICQfFOcFUvM,சமய நல்லிணக்கத்தை வலியுறுத்தும் தீபாவளி,2022-10-23,50,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
9T4UmuG8mvc,Murasu Kopi Kadai - Deepavali Fashion Trends,2022-10-23,70,1,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ZS78CVCAedY,Murasu Kopi Kadai- Deepavali Fashion Trends,2024-04-30,1,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
4191__ey9Y0,Tamil Murasu Kopi Kadai Podcast Ep1- Ponniyin Selvan,2022-10-17,214,5,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
TKQ3N3uDAm0,தமிழ் முரசு காபி கடை வலை ஒளி,2022-10-17,56,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Za-O6Az7BwY,இன்னும் சில வாரங்களில் சிங்கப்பூரில் சித் ஸ்ரீராம் நேரடி இசை நிகழ்ச்சி!,2022-10-17,20,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
WYAJMRtdoTg,Murasu Kopi Kadai (Pilot) - Ponniyin Selvan,2024-04-30,0,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
anrWJ0QT0x8,சிங்கப்பூரின் 57ஆவது பிறந்தநாள் நினைவலைகள் (முன்னோட்டம்),2022-07-24,54,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
kUQKtLk16vc,மலேசிய கோழி ஏற்றுமதி தடை - சிங்கப்பூரர்கள் கருத்து,2022-05-28,112,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
rmnY_lMDUsc,குடும்ப மர ஓவியம்,2022-04-13,40,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
bPQAUrUL61g,லிட்டில் இந்தியா: தினசரி நடக்கும் கண்ணாம்பூச்சி ஆட்டம் (Tobacco selling syndicate in Little India),2022-03-31,102,0,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ueyAgkKSET4,வரவு செலவு திட்டம் 2022 - மக்கள் கருத்து,2022-02-19,55,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
OVd5NTDFgaU,சிங்கப்பூர் வரவு செலவு திட்டம் 2022 - முக்கிய அறிவிப்புகள்,2022-02-18,39,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
aSAt0bgIPro,சிங்கப்பூர் வரவு செலவு திட்டம் 2022,2022-02-18,42,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
m2bLCmyuGzo,முரசுடன் தித்திகும் தீபாவளி 2,2021-10-31,92,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ilqofrT1sV0,முரசுடன் தித்திக்கும் தீபாவளி 1,2021-10-30,95,1,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
7440BhFdAas,தமிழ் முரசின் சுட்டி செய்தியாளர்கள்: நகைக் கடை,2021-10-04,170,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
mqZ7iEvaepw,தமிழ் முரசின் சுட்டி செய்தியாளர்கள்: பூக்கடை,2021-10-02,223,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
